"CO_IES","TP_COR_RACA","TP_SEXO","IN_CONCLUINTE","IN_APOIO_BOLSA_PERMANENCIA","value","ANO_CENSO_SUP"
399,1,2,1,NA,1,2010
399,1,1,0,NA,8,2010
399,2,2,0,NA,33,2010
399,2,1,0,NA,10,2010
399,3,2,0,NA,62,2010
399,3,1,0,NA,7,2010
399,4,2,0,NA,3,2010
399,9,2,0,NA,10,2010
519,0,2,0,NA,351,2010
519,0,2,1,NA,50,2010
519,0,1,0,NA,366,2010
519,0,1,1,NA,37,2010
519,1,2,0,NA,530,2010
519,1,2,1,NA,138,2010
519,1,1,0,NA,706,2010
519,1,1,1,NA,243,2010
519,2,2,0,NA,277,2010
519,2,2,1,NA,49,2010
519,2,1,0,NA,344,2010
519,2,1,1,NA,118,2010
519,3,2,0,NA,722,2010
519,3,2,1,NA,222,2010
519,3,1,0,0,1,2010
519,3,1,0,NA,943,2010
519,3,1,1,0,1,2010
519,3,1,1,NA,393,2010
519,4,2,0,NA,10,2010
519,4,2,1,NA,3,2010
519,4,1,0,NA,20,2010
519,4,1,1,NA,2,2010
519,5,2,0,NA,5,2010
519,5,2,1,NA,6,2010
519,5,1,0,NA,7,2010
519,5,1,1,NA,1,2010
519,9,2,0,NA,3790,2010
519,9,2,1,NA,854,2010
519,9,1,0,0,9,2010
519,9,1,0,NA,4195,2010
519,9,1,1,NA,1239,2010
534,0,2,0,NA,78,2010
534,0,2,1,NA,3,2010
534,0,1,0,NA,129,2010
534,0,1,1,NA,1,2010
534,1,2,0,NA,11,2010
534,1,1,0,NA,33,2010
534,2,2,0,NA,1,2010
534,2,1,0,NA,5,2010
534,3,2,0,NA,6,2010
534,3,1,0,NA,15,2010
534,4,2,0,NA,2,2010
534,4,1,0,NA,12,2010
534,9,2,0,NA,865,2010
534,9,2,1,NA,32,2010
534,9,1,0,NA,2005,2010
534,9,1,1,NA,91,2010
578,0,2,0,0,322,2010
578,0,2,0,1,183,2010
578,0,2,0,NA,10644,2010
578,0,2,1,0,16,2010
578,0,2,1,1,8,2010
578,0,2,1,NA,1005,2010
578,0,1,0,0,313,2010
578,0,1,0,1,277,2010
578,0,1,0,NA,10654,2010
578,0,1,1,0,25,2010
578,0,1,1,1,27,2010
578,0,1,1,NA,1345,2010
578,1,2,0,0,4,2010
578,1,2,0,1,1,2010
578,1,2,0,NA,274,2010
578,1,2,1,0,4,2010
578,1,2,1,1,1,2010
578,1,2,1,NA,102,2010
578,1,1,0,0,3,2010
578,1,1,0,1,6,2010
578,1,1,0,NA,258,2010
578,1,1,1,NA,106,2010
578,2,2,0,0,2,2010
578,2,2,0,1,4,2010
578,2,2,0,NA,165,2010
578,2,2,1,NA,18,2010
578,2,1,0,0,9,2010
578,2,1,0,1,10,2010
578,2,1,0,NA,131,2010
578,2,1,1,0,2,2010
578,2,1,1,NA,46,2010
578,3,2,0,0,34,2010
578,3,2,0,1,17,2010
578,3,2,0,NA,586,2010
578,3,2,1,0,5,2010
578,3,2,1,1,2,2010
578,3,2,1,NA,155,2010
578,3,1,0,0,18,2010
578,3,1,0,1,19,2010
578,3,1,0,NA,596,2010
578,3,1,1,0,1,2010
578,3,1,1,1,6,2010
578,3,1,1,NA,202,2010
578,4,2,0,0,1,2010
578,4,2,0,NA,7,2010
578,4,2,1,NA,1,2010
578,4,1,0,NA,13,2010
578,4,1,1,NA,2,2010
578,9,2,0,0,2,2010
578,9,2,0,1,2,2010
578,9,2,0,NA,144,2010
578,9,2,1,NA,22,2010
578,9,1,0,0,6,2010
578,9,1,0,1,4,2010
578,9,1,0,NA,125,2010
578,9,1,1,1,1,2010
578,9,1,1,NA,29,2010
599,0,2,0,NA,645,2010
599,0,2,1,NA,55,2010
599,0,1,0,NA,305,2010
599,0,1,1,NA,28,2010
599,1,2,0,NA,5,2010
599,1,1,0,NA,2,2010
599,2,2,0,NA,4,2010
599,2,1,0,NA,2,2010
599,3,2,0,NA,13,2010
599,3,1,0,NA,8,2010
599,4,2,0,NA,1,2010
599,9,2,0,NA,59,2010
599,9,2,1,NA,1,2010
599,9,1,0,NA,33,2010
599,9,1,1,NA,4,2010
663,0,2,0,NA,57,2010
663,0,2,1,NA,2,2010
663,0,1,0,NA,53,2010
663,1,2,0,NA,2,2010
663,1,2,1,NA,1,2010
663,1,1,0,NA,4,2010
663,2,2,0,NA,4,2010
663,2,1,0,NA,1,2010
663,3,2,0,NA,8,2010
663,3,1,0,NA,5,2010
663,9,2,0,NA,685,2010
663,9,2,1,NA,121,2010
663,9,1,0,NA,693,2010
663,9,1,1,NA,97,2010
977,0,2,0,NA,13,2010
977,0,2,1,NA,3,2010
977,0,1,0,NA,68,2010
977,0,1,1,NA,11,2010
977,1,2,0,NA,6,2010
977,1,2,1,NA,1,2010
977,1,1,0,NA,25,2010
977,2,2,0,NA,6,2010
977,2,2,1,NA,3,2010
977,2,1,0,NA,11,2010
977,2,1,1,NA,2,2010
977,3,2,0,NA,67,2010
977,3,2,1,NA,9,2010
977,3,1,0,NA,295,2010
977,3,1,1,NA,62,2010
977,4,2,0,NA,1,2010
977,4,1,0,NA,1,2010
977,9,2,0,NA,2,2010
977,9,2,1,NA,1,2010
977,9,1,0,NA,16,2010
1055,0,2,0,NA,32,2010
1055,0,2,1,NA,1,2010
1055,0,1,0,NA,37,2010
1055,1,2,0,NA,18,2010
1055,1,1,0,NA,23,2010
1055,1,1,1,NA,1,2010
1055,2,2,0,NA,15,2010
1055,2,1,0,NA,8,2010
1055,3,2,0,NA,45,2010
1055,3,2,1,NA,2,2010
1055,3,1,0,NA,55,2010
1055,3,1,1,NA,4,2010
1055,4,2,0,NA,3,2010
1055,4,1,0,NA,6,2010
1055,9,2,0,NA,694,2010
1055,9,2,1,NA,36,2010
1055,9,1,0,NA,745,2010
1055,9,1,1,NA,74,2010
1058,0,2,0,NA,5039,2010
1058,0,2,1,NA,1005,2010
1058,0,1,0,NA,6943,2010
1058,0,1,1,NA,1763,2010
1058,1,2,0,NA,10,2010
1058,1,2,1,NA,2,2010
1058,1,1,0,NA,16,2010
1058,2,2,0,NA,8,2010
1058,2,2,1,NA,2,2010
1058,2,1,0,NA,13,2010
1058,2,1,1,NA,2,2010
1058,3,2,0,NA,24,2010
1058,3,2,1,NA,3,2010
1058,3,1,0,NA,52,2010
1058,4,2,0,NA,6,2010
1058,4,1,0,NA,8,2010
1058,5,1,0,NA,1,2010
1058,9,2,0,NA,88,2010
1058,9,1,0,NA,107,2010
1058,9,1,1,NA,11,2010
1123,0,2,0,NA,275,2010
1123,0,2,1,NA,80,2010
1123,0,1,0,NA,256,2010
1123,0,1,1,NA,82,2010
1123,1,2,0,NA,9,2010
1123,1,1,0,NA,7,2010
1123,1,1,1,NA,4,2010
1123,2,2,0,NA,9,2010
1123,2,2,1,NA,8,2010
1123,2,1,0,NA,12,2010
1123,2,1,1,NA,12,2010
1123,3,2,0,NA,23,2010
1123,3,2,1,NA,12,2010
1123,3,1,0,NA,16,2010
1123,3,1,1,NA,7,2010
1123,4,2,0,NA,2,2010
1123,4,1,1,NA,2,2010
1123,9,2,0,NA,25,2010
1123,9,2,1,NA,3,2010
1123,9,1,0,NA,20,2010
1123,9,1,1,NA,1,2010
1185,0,2,0,NA,2841,2010
1185,0,2,1,NA,553,2010
1185,0,1,0,NA,3455,2010
1185,0,1,1,NA,956,2010
1185,1,2,0,NA,526,2010
1185,1,2,1,NA,32,2010
1185,1,1,0,NA,608,2010
1185,1,1,1,NA,30,2010
1185,2,2,0,NA,848,2010
1185,2,2,1,NA,57,2010
1185,2,1,0,NA,1245,2010
1185,2,1,1,NA,38,2010
1185,3,2,0,NA,1223,2010
1185,3,2,1,NA,52,2010
1185,3,1,0,NA,1931,2010
1185,3,1,1,NA,67,2010
1185,4,2,0,NA,1507,2010
1185,4,2,1,NA,110,2010
1185,4,1,0,NA,2244,2010
1185,4,1,1,NA,134,2010
1185,5,2,0,NA,22,2010
1185,5,1,0,NA,31,2010
1185,5,1,1,NA,2,2010
1185,9,2,0,NA,775,2010
1185,9,2,1,NA,46,2010
1185,9,1,0,NA,771,2010
1185,9,1,1,NA,57,2010
1302,0,2,0,NA,278,2010
1302,0,2,1,NA,2,2010
1302,0,1,0,NA,303,2010
1302,1,2,0,NA,227,2010
1302,1,2,1,NA,23,2010
1302,1,1,0,NA,219,2010
1302,1,1,1,NA,26,2010
1302,2,2,0,NA,48,2010
1302,2,2,1,NA,3,2010
1302,2,1,0,NA,36,2010
1302,2,1,1,NA,2,2010
1302,3,2,0,NA,285,2010
1302,3,2,1,NA,21,2010
1302,3,1,0,NA,285,2010
1302,3,1,1,NA,22,2010
1302,4,2,0,NA,16,2010
1302,4,1,0,NA,10,2010
1302,5,2,0,NA,15,2010
1302,5,1,0,NA,17,2010
1302,9,2,0,NA,13,2010
1302,9,1,0,NA,9,2010
1363,0,2,0,NA,20,2010
1363,0,2,1,NA,3,2010
1363,0,1,0,NA,41,2010
1363,0,1,1,NA,6,2010
1363,1,2,0,NA,2,2010
1363,1,2,1,NA,2,2010
1363,1,1,0,NA,4,2010
1363,1,1,1,NA,1,2010
1363,2,2,0,NA,1,2010
1363,2,1,0,NA,1,2010
1363,3,2,0,NA,6,2010
1363,3,1,0,NA,32,2010
1363,4,1,0,NA,1,2010
1363,9,2,0,NA,584,2010
1363,9,2,1,NA,149,2010
1363,9,1,0,NA,933,2010
1363,9,1,1,NA,258,2010
1394,0,2,0,NA,31,2010
1394,0,2,1,NA,3,2010
1394,0,1,0,NA,30,2010
1394,0,1,1,NA,2,2010
1394,1,2,0,NA,4,2010
1394,1,1,0,NA,7,2010
1394,2,2,0,NA,2,2010
1394,2,1,0,NA,7,2010
1394,3,2,0,NA,11,2010
1394,3,2,1,NA,1,2010
1394,3,1,0,NA,8,2010
1394,4,1,0,NA,3,2010
1394,9,2,0,NA,722,2010
1394,9,2,1,NA,237,2010
1394,9,1,0,NA,651,2010
1394,9,1,1,NA,171,2010
1410,0,2,0,0,1,2010
1410,0,2,0,NA,198,2010
1410,0,2,1,NA,1,2010
1410,0,1,0,0,2,2010
1410,0,1,0,NA,38,2010
1410,1,2,0,0,8,2010
1410,1,2,0,NA,20,2010
1410,1,2,1,NA,1,2010
1410,1,1,0,0,1,2010
1410,1,1,0,NA,4,2010
1410,2,2,0,0,2,2010
1410,2,2,0,NA,15,2010
1410,2,2,1,NA,1,2010
1410,2,1,0,NA,2,2010
1410,2,1,1,0,1,2010
1410,3,2,0,0,10,2010
1410,3,2,0,NA,32,2010
1410,3,1,0,0,3,2010
1410,3,1,0,NA,11,2010
1410,4,2,0,0,1,2010
1410,4,2,0,NA,8,2010
1410,4,1,0,NA,3,2010
1410,5,2,0,NA,1,2010
1410,9,2,0,0,9,2010
1410,9,2,0,NA,3142,2010
1410,9,2,1,NA,148,2010
1410,9,1,0,0,6,2010
1410,9,1,0,NA,812,2010
1410,9,1,1,NA,55,2010
1411,0,2,0,NA,34,2010
1411,0,1,0,NA,27,2010
1411,1,2,0,NA,3,2010
1411,1,1,0,NA,3,2010
1411,2,2,0,NA,4,2010
1411,2,1,0,NA,1,2010
1411,3,2,0,NA,11,2010
1411,3,1,0,NA,11,2010
1411,4,1,0,NA,1,2010
1411,5,1,0,NA,1,2010
1411,9,2,0,NA,773,2010
1411,9,2,1,NA,5,2010
1411,9,1,0,NA,779,2010
1411,9,1,1,NA,8,2010
1461,0,2,0,NA,1426,2010
1461,0,2,1,NA,224,2010
1461,0,1,0,NA,1556,2010
1461,0,1,1,NA,368,2010
1461,1,2,0,NA,399,2010
1461,1,2,1,NA,29,2010
1461,1,1,0,NA,440,2010
1461,1,1,1,NA,45,2010
1461,2,2,0,NA,284,2010
1461,2,2,1,NA,13,2010
1461,2,1,0,NA,308,2010
1461,2,1,1,NA,24,2010
1461,3,2,0,NA,607,2010
1461,3,2,1,NA,59,2010
1461,3,1,0,NA,769,2010
1461,3,1,1,NA,86,2010
1461,4,2,0,NA,52,2010
1461,4,2,1,NA,1,2010
1461,4,1,0,NA,87,2010
1461,4,1,1,NA,4,2010
1461,5,2,0,NA,20,2010
1461,5,2,1,NA,1,2010
1461,5,1,0,NA,9,2010
1461,9,2,0,NA,114,2010
1461,9,2,1,NA,4,2010
1461,9,1,0,NA,119,2010
1461,9,1,1,NA,5,2010
1524,0,2,0,NA,1,2010
1524,0,1,0,NA,6,2010
1524,2,2,0,NA,1,2010
1524,3,2,0,NA,2,2010
1524,3,1,0,NA,1,2010
1524,4,1,0,NA,1,2010
1524,9,2,0,NA,77,2010
1524,9,1,0,NA,353,2010
1524,9,1,1,NA,1,2010
1639,0,2,0,NA,22,2010
1639,0,2,1,NA,3,2010
1639,0,1,0,NA,12,2010
1639,0,1,1,NA,4,2010
1639,1,2,0,NA,62,2010
1639,1,2,1,NA,42,2010
1639,1,1,0,NA,79,2010
1639,1,1,1,NA,42,2010
1639,2,2,0,NA,53,2010
1639,2,2,1,NA,28,2010
1639,2,1,0,NA,48,2010
1639,2,1,1,NA,22,2010
1639,3,2,0,NA,135,2010
1639,3,2,1,NA,52,2010
1639,3,1,0,NA,107,2010
1639,3,1,1,NA,62,2010
1639,4,2,0,NA,2,2010
1639,4,2,1,NA,1,2010
1639,4,1,0,NA,5,2010
1639,4,1,1,NA,1,2010
1639,5,2,0,NA,1,2010
1639,5,2,1,NA,1,2010
1639,9,2,0,NA,14,2010
1639,9,1,0,NA,11,2010
1639,9,1,1,NA,2,2010
1641,0,2,0,NA,1333,2010
1641,0,2,1,NA,77,2010
1641,0,1,0,1,1,2010
1641,0,1,0,NA,1645,2010
1641,0,1,1,NA,108,2010
1641,1,2,0,NA,11,2010
1641,1,1,0,NA,12,2010
1641,2,2,0,NA,2,2010
1641,2,1,0,NA,6,2010
1641,3,2,0,1,1,2010
1641,3,2,0,NA,36,2010
1641,3,2,1,NA,2,2010
1641,3,1,0,NA,80,2010
1641,3,1,1,NA,5,2010
1641,4,2,0,NA,1,2010
1641,4,2,1,NA,1,2010
1641,4,1,0,NA,4,2010
1641,4,1,1,NA,1,2010
1641,9,2,0,NA,46,2010
1641,9,1,0,NA,63,2010
1782,0,2,0,NA,11,2010
1782,0,1,0,NA,13,2010
1782,1,2,0,NA,6,2010
1782,1,2,1,NA,1,2010
1782,1,1,0,NA,2,2010
1782,2,2,0,NA,1,2010
1782,3,2,0,NA,6,2010
1782,3,1,0,NA,5,2010
1782,5,1,0,NA,1,2010
1782,9,2,0,NA,443,2010
1782,9,2,1,NA,90,2010
1782,9,1,0,NA,380,2010
1782,9,1,1,NA,79,2010
1891,0,2,0,NA,43,2010
1891,0,2,1,NA,20,2010
1891,0,1,0,NA,39,2010
1891,0,1,1,NA,15,2010
1891,1,2,0,NA,1,2010
1891,1,2,1,NA,3,2010
1891,1,1,0,NA,2,2010
1891,1,1,1,NA,2,2010
1891,2,2,0,NA,4,2010
1891,2,2,1,NA,3,2010
1891,2,1,0,NA,3,2010
1891,2,1,1,NA,1,2010
1891,3,2,0,NA,4,2010
1891,3,1,0,NA,4,2010
1891,4,2,0,NA,1,2010
1891,4,1,0,NA,2,2010
1891,9,2,0,NA,3,2010
1891,9,2,1,NA,1,2010
1891,9,1,0,NA,3,2010
1891,9,1,1,NA,1,2010
1937,0,2,0,NA,1,2010
1937,0,1,0,NA,5,2010
1937,1,2,0,NA,7,2010
1937,1,1,0,NA,17,2010
1937,1,1,1,NA,1,2010
1937,2,2,0,NA,14,2010
1937,2,2,1,NA,1,2010
1937,2,1,0,NA,16,2010
1937,2,1,1,NA,5,2010
1937,3,2,0,NA,32,2010
1937,3,2,1,NA,1,2010
1937,3,1,0,NA,110,2010
1937,3,1,1,NA,33,2010
1937,4,2,0,NA,1,2010
1937,4,1,0,NA,7,2010
1937,9,2,0,NA,3,2010
1937,9,1,0,NA,7,2010
2076,0,2,0,NA,56,2010
2076,0,2,1,NA,15,2010
2076,0,1,0,NA,68,2010
2076,0,1,1,NA,20,2010
2076,1,2,0,NA,93,2010
2076,1,2,1,NA,34,2010
2076,1,1,0,NA,120,2010
2076,1,1,1,NA,40,2010
2076,2,2,0,NA,48,2010
2076,2,2,1,NA,27,2010
2076,2,1,0,NA,68,2010
2076,2,1,1,NA,29,2010
2076,3,2,0,NA,603,2010
2076,3,2,1,NA,172,2010
2076,3,1,0,NA,751,2010
2076,3,1,1,NA,188,2010
2076,4,2,0,NA,8,2010
2076,4,2,1,NA,2,2010
2076,4,1,0,NA,17,2010
2076,4,1,1,NA,6,2010
2076,5,2,0,NA,4,2010
2076,5,2,1,NA,1,2010
2076,5,1,0,NA,6,2010
2076,9,2,0,NA,21,2010
2076,9,2,1,NA,2,2010
2076,9,1,0,NA,33,2010
2076,9,1,1,NA,2,2010
2085,0,2,0,NA,397,2010
2085,0,2,1,NA,7,2010
2085,0,1,0,NA,655,2010
2085,0,1,1,NA,21,2010
2085,1,2,0,NA,61,2010
2085,1,1,0,NA,40,2010
2085,1,1,1,NA,1,2010
2085,2,2,0,NA,77,2010
2085,2,1,0,NA,66,2010
2085,3,2,0,NA,152,2010
2085,3,1,0,NA,129,2010
2085,3,1,1,NA,1,2010
2085,4,2,0,NA,8,2010
2085,4,1,0,NA,17,2010
2085,5,2,0,NA,2,2010
2085,5,1,0,NA,5,2010
2085,9,2,0,NA,411,2010
2085,9,2,1,NA,22,2010
2085,9,1,0,NA,497,2010
2085,9,1,1,NA,39,2010
2402,0,2,0,NA,580,2010
2402,0,2,1,NA,84,2010
2402,0,1,0,NA,1035,2010
2402,0,1,1,NA,140,2010
2402,1,2,0,NA,80,2010
2402,1,2,1,NA,5,2010
2402,1,1,0,NA,172,2010
2402,1,1,1,NA,15,2010
2402,2,2,0,NA,169,2010
2402,2,2,1,NA,11,2010
2402,2,1,0,NA,366,2010
2402,2,1,1,NA,27,2010
2402,3,2,0,NA,301,2010
2402,3,2,1,NA,17,2010
2402,3,1,0,NA,581,2010
2402,3,1,1,NA,37,2010
2402,4,2,0,NA,16,2010
2402,4,2,1,NA,2,2010
2402,4,1,0,NA,47,2010
2402,4,1,1,NA,6,2010
2402,5,2,0,NA,7,2010
2402,5,1,0,NA,8,2010
2402,5,1,1,NA,1,2010
2402,9,2,0,NA,44,2010
2402,9,2,1,NA,3,2010
2402,9,1,0,NA,58,2010
2470,0,2,0,NA,259,2010
2470,0,1,0,NA,360,2010
2470,0,1,1,NA,1,2010
2470,1,2,0,NA,16,2010
2470,1,1,0,NA,25,2010
2470,2,2,0,NA,14,2010
2470,2,1,0,NA,38,2010
2470,3,2,0,NA,35,2010
2470,3,1,0,NA,80,2010
2470,4,2,0,NA,8,2010
2470,4,1,0,NA,6,2010
2470,5,1,0,NA,3,2010
2470,9,2,0,NA,102,2010
2470,9,2,1,NA,7,2010
2470,9,1,0,NA,185,2010
2470,9,1,1,NA,13,2010
2500,0,2,0,NA,13,2010
2500,0,1,0,NA,17,2010
2500,1,2,0,NA,3,2010
2500,1,1,0,NA,1,2010
2500,2,2,0,NA,4,2010
2500,3,2,0,NA,4,2010
2500,3,1,0,NA,7,2010
2500,9,2,0,NA,3,2010
2500,9,1,0,NA,2,2010
2581,0,2,0,NA,18,2010
2581,0,2,1,NA,1,2010
2581,0,1,0,NA,39,2010
2581,2,1,0,NA,2,2010
2581,3,2,0,NA,726,2010
2581,3,2,1,NA,57,2010
2581,3,1,0,NA,1593,2010
2581,3,1,1,NA,114,2010
2581,9,2,0,NA,8,2010
2581,9,1,0,NA,19,2010
2598,0,2,0,NA,1,2010
2598,0,1,0,NA,3,2010
2598,3,1,0,NA,1,2010
2633,0,1,0,NA,21,2010
2633,0,1,1,NA,8,2010
2633,1,1,0,NA,1,2010
2633,2,1,0,NA,4,2010
2633,2,1,1,NA,4,2010
2633,3,1,0,NA,5,2010
2633,3,1,1,NA,1,2010
2633,9,1,0,NA,1,2010
2969,0,2,0,NA,3,2010
2969,0,1,0,1,2,2010
2969,0,1,0,NA,9,2010
2969,1,1,0,NA,1,2010
2969,2,1,0,NA,1,2010
2969,3,1,0,1,1,2010
2969,3,1,0,NA,2,2010
2969,4,2,0,1,1,2010
2969,9,1,0,NA,3,2010
3034,0,2,0,NA,52,2010
3034,0,2,1,NA,2,2010
3034,0,1,0,NA,115,2010
3034,1,2,0,NA,170,2010
3034,1,2,1,NA,23,2010
3034,1,1,0,NA,418,2010
3034,1,1,1,NA,52,2010
3034,2,2,0,NA,231,2010
3034,2,2,1,NA,16,2010
3034,2,1,0,NA,638,2010
3034,2,1,1,NA,80,2010
3034,3,2,0,NA,348,2010
3034,3,2,1,NA,30,2010
3034,3,1,0,NA,954,2010
3034,3,1,1,NA,117,2010
3034,4,2,0,NA,18,2010
3034,4,2,1,NA,1,2010
3034,4,1,0,NA,71,2010
3034,4,1,1,NA,4,2010
3034,5,2,0,NA,4,2010
3034,5,2,1,NA,2,2010
3034,5,1,0,NA,20,2010
3034,5,1,1,NA,1,2010
3034,9,2,0,NA,262,2010
3034,9,2,1,NA,3,2010
3034,9,1,0,NA,491,2010
3034,9,1,1,NA,27,2010
3216,0,2,1,NA,4,2010
3216,2,2,1,NA,1,2010
3216,2,1,1,NA,2,2010
3216,3,2,1,NA,3,2010
3216,3,1,1,NA,1,2010
3216,9,2,1,NA,29,2010
3216,9,1,1,NA,9,2010
3270,0,2,0,NA,9,2010
3270,0,2,1,NA,1,2010
3270,0,1,0,NA,13,2010
3270,0,1,1,NA,1,2010
3270,1,2,0,NA,4,2010
3270,1,1,0,NA,3,2010
3270,2,2,0,NA,2,2010
3270,3,2,0,NA,10,2010
3270,3,1,0,NA,6,2010
3270,9,2,0,NA,182,2010
3270,9,2,1,NA,40,2010
3270,9,1,0,NA,134,2010
3270,9,1,1,NA,23,2010
3377,0,2,0,NA,78,2010
3377,0,2,1,NA,5,2010
3377,0,1,0,NA,300,2010
3377,0,1,1,NA,19,2010
3377,1,1,0,NA,3,2010
3377,2,1,0,NA,1,2010
3377,3,2,0,NA,2,2010
3377,3,1,0,NA,6,2010
3377,9,2,0,NA,1,2010
3377,9,1,0,NA,5,2010
3588,0,2,0,NA,314,2010
3588,0,2,1,NA,3,2010
3588,0,1,0,NA,1032,2010
3588,0,1,1,NA,24,2010
3588,1,2,0,NA,81,2010
3588,1,2,1,NA,3,2010
3588,1,1,0,NA,173,2010
3588,1,1,1,NA,8,2010
3588,2,2,0,NA,232,2010
3588,2,2,1,NA,9,2010
3588,2,1,0,NA,561,2010
3588,2,1,1,NA,21,2010
3588,3,2,0,NA,432,2010
3588,3,2,1,NA,32,2010
3588,3,1,0,NA,1203,2010
3588,3,1,1,NA,89,2010
3588,4,2,0,NA,7,2010
3588,4,2,1,NA,1,2010
3588,4,1,0,NA,16,2010
3588,4,1,1,NA,1,2010
3588,5,2,0,NA,3,2010
3588,5,1,0,NA,11,2010
3588,9,2,0,NA,173,2010
3588,9,2,1,NA,9,2010
3588,9,1,0,NA,339,2010
3588,9,1,1,NA,9,2010
3774,0,2,0,NA,42,2010
3774,0,2,1,NA,14,2010
3774,0,1,0,NA,213,2010
3774,0,1,1,NA,60,2010
3774,1,2,0,NA,5,2010
3774,1,1,0,NA,8,2010
3774,1,1,1,NA,2,2010
3774,2,2,0,NA,13,2010
3774,2,2,1,NA,9,2010
3774,2,1,0,NA,33,2010
3774,2,1,1,NA,10,2010
3774,3,2,0,NA,14,2010
3774,3,2,1,NA,7,2010
3774,3,1,0,NA,64,2010
3774,3,1,1,NA,14,2010
3774,4,2,0,NA,2,2010
3774,4,1,0,NA,3,2010
3774,9,2,0,NA,28,2010
3774,9,2,1,NA,23,2010
3774,9,1,0,NA,53,2010
3774,9,1,1,NA,78,2010
3826,0,2,0,NA,14,2010
3826,0,1,0,NA,43,2010
3826,1,2,0,NA,2,2010
3826,1,1,0,NA,8,2010
3826,2,2,0,NA,5,2010
3826,2,1,0,NA,15,2010
3826,2,1,1,NA,1,2010
3826,3,2,0,NA,540,2010
3826,3,2,1,NA,101,2010
3826,3,1,0,NA,1619,2010
3826,3,1,1,NA,387,2010
3826,4,1,0,NA,1,2010
3826,9,2,0,NA,14,2010
3826,9,2,1,NA,3,2010
3826,9,1,0,NA,44,2010
3847,0,2,0,NA,302,2010
3847,0,1,0,NA,455,2010
3847,1,2,0,NA,10,2010
3847,1,1,0,NA,4,2010
3847,2,2,0,NA,2,2010
3847,2,1,0,NA,2,2010
3847,3,2,0,NA,5,2010
3847,3,1,0,NA,11,2010
3847,4,1,0,NA,1,2010
3847,5,2,0,NA,1,2010
3847,9,2,0,NA,26,2010
3847,9,1,0,NA,40,2010
3962,0,2,0,NA,43,2010
3962,0,2,1,NA,8,2010
3962,0,1,0,NA,12,2010
3962,1,2,0,NA,62,2010
3962,1,1,0,NA,14,2010
3962,1,1,1,NA,1,2010
3962,2,2,0,NA,76,2010
3962,2,2,1,NA,2,2010
3962,2,1,0,NA,29,2010
3962,3,2,0,NA,317,2010
3962,3,2,1,NA,11,2010
3962,3,1,0,NA,66,2010
3962,3,1,1,NA,4,2010
3962,4,2,0,NA,2,2010
3962,9,2,0,NA,18,2010
3962,9,1,0,NA,8,2010
4460,0,2,0,NA,132,2010
4460,0,1,0,NA,101,2010
4460,1,2,0,NA,5,2010
4460,1,1,0,NA,4,2010
4460,2,2,0,NA,25,2010
4460,2,1,0,NA,25,2010
4460,3,2,0,NA,9,2010
4460,3,1,0,NA,21,2010
4460,4,1,0,NA,2,2010
4460,9,2,0,NA,7,2010
4460,9,1,0,NA,7,2010
4538,0,1,0,NA,2,2010
4538,1,1,0,NA,9,2010
4538,2,2,0,NA,1,2010
4538,2,1,0,NA,17,2010
4538,3,2,0,NA,1,2010
4538,3,1,0,NA,22,2010
4538,4,1,0,NA,1,2010
4538,5,2,0,NA,1,2010
4538,9,2,0,NA,1,2010
4538,9,1,0,NA,22,2010
40,0,2,0,NA,117,2011
40,0,2,1,NA,14,2011
40,0,1,0,NA,192,2011
40,0,1,1,NA,13,2011
40,1,2,0,NA,6,2011
40,1,1,0,NA,6,2011
40,2,2,0,NA,4,2011
40,2,1,0,NA,10,2011
40,3,2,0,NA,17,2011
40,3,1,0,NA,26,2011
40,3,1,1,NA,1,2011
40,4,2,0,NA,1,2011
40,4,1,0,NA,1,2011
40,5,1,0,NA,1,2011
40,9,2,0,NA,1522,2011
40,9,2,1,NA,150,2011
40,9,1,0,NA,2552,2011
40,9,1,1,NA,355,2011
152,0,2,0,NA,15,2011
152,0,2,1,NA,2,2011
152,0,1,0,NA,23,2011
152,0,1,1,NA,2,2011
152,1,2,0,NA,2,2011
152,1,1,0,NA,3,2011
152,2,2,0,NA,2,2011
152,2,1,0,NA,3,2011
152,3,2,0,NA,23,2011
152,3,2,1,NA,1,2011
152,3,1,0,NA,35,2011
152,3,1,1,NA,2,2011
152,4,2,0,NA,1,2011
152,4,1,0,NA,1,2011
152,9,2,0,NA,375,2011
152,9,2,1,NA,90,2011
152,9,1,0,NA,394,2011
152,9,1,1,NA,104,2011
385,0,2,0,NA,40,2011
385,0,2,1,NA,1,2011
385,0,1,0,NA,31,2011
385,1,2,0,NA,25,2011
385,1,2,1,NA,2,2011
385,1,1,0,NA,11,2011
385,1,1,1,NA,1,2011
385,2,2,0,NA,10,2011
385,2,2,1,NA,1,2011
385,2,1,0,NA,6,2011
385,3,2,0,NA,24,2011
385,3,2,1,NA,1,2011
385,3,1,0,NA,20,2011
385,4,2,0,NA,2,2011
385,4,1,0,NA,3,2011
385,9,2,0,NA,5844,2011
385,9,2,1,NA,667,2011
385,9,1,0,NA,4978,2011
385,9,1,1,NA,711,2011
396,0,2,0,1,2,2011
396,0,2,0,NA,150,2011
396,0,2,1,NA,2,2011
396,0,1,0,NA,97,2011
396,0,1,1,NA,4,2011
396,1,2,0,NA,28,2011
396,1,2,1,NA,2,2011
